Source name,Source site,start year,end year,sample frequency,temporal resolution,Region,County,Watershed,Waterbody,Latitude,Longitude,Spatial extent,spatial resolution,Type of measurment,open access,comments,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.46383744,-117.7013507,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.586962,-117.59544,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.564522,-117.585847,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.465522,-117.68214,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.468224,-117.682223,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.625156,-117.566008,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.508305,-117.640179,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.485916,-117.672152,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.468219,-117.682223,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.484679,-117.67537,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.464069,-117.682572,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.46543482,-117.682222,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.46533993,-117.6822989,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.4654919,-117.6822736,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.47112626,-117.6809849,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.47100759,-117.680951,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.47113909,-117.6808981,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.475721,-117.678895,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.462126,-117.682464,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.51084,-117.636443,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.644613,-117.613795,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.610465,-117.6166,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.569855,-117.646012,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.503991,-117.667517,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.631117,-117.594886,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.631115,-117.594853,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.63762,-117.6179,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.647292,-117.602638,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.497662,-117.66596,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.644244,-117.639317,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.63832,-117.639,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.623725,-117.642315,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.596022,-117.655902,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.55757,-117.676309,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.624723,-117.648224,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.5627,-117.6759,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.585419,-117.661839,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.59600885,-117.6558384,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.606868,-117.677865,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.607317,-117.66888,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.53475,-117.646189,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.529803,-117.646538,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.5289,-117.6466,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.620678,-117.564592,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.41323,-117.61379,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.412808,-117.614047,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.413137,-117.614343,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.54315,-117.78944,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.54315,-117.78944,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.54315,-117.78944,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.54219,-117.7853,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.54219,-117.7853,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.54219,-117.7853,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.54094383,-117.7836231,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.5422,-117.78529,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.51672,-117.76124,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.53304,-117.77745,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.54315,-117.78944,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.5371,-117.78056,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.57406,-117.76299,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.554085,-117.815923,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.50461,-117.74768,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.55233,-117.77685,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.55405555,-117.8159132,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.54553581,-117.7953219,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.54303857,-117.7894605,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.578536,-117.761786,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.55233406,-117.7768533,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.6345,-117.67693,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.63288465,-117.6770107,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.63316327,-117.6769269,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.61708,-117.69367,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.62538,-117.69353,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.61705063,-117.6937357,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.61723714,-117.6935627,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.67806,-117.62345,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.57427,-117.69701,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.57419,-117.69745,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.57215,-117.69894,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.584602,-117.706386,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.580374,-117.673332,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.58045727,-117.6732759,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.58059235,-117.6732366,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.59295,-117.67383,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.42296,-117.62335,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.422724,-117.623249,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.423028,-117.623581,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.52801,-117.71011,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.54596,-117.70348,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.5466,-117.70351,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.55214,-117.70987,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.55182305,-117.7106993,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.55169116,-117.7104995,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.54293,-117.69224,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.55339,-117.71028,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.55392,-117.70995,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.55325,-117.7108,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.50848,-117.7074,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.50789687,-117.7063876,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.5113,-117.69462,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.5113,-117.69462,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.56411,-117.677,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.55712,-117.6763,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.56411,-117.677,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.61201,-117.75388,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.59998,-117.70839,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.59996169,-117.7076925,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.60011137,-117.7075437,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.453545,-117.666764,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.41778,-117.617931,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.45444672,-117.6234442,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.44563,-117.644,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.47815722,-117.5832457,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.45754739,-117.6008317,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.45120631,-117.6098817,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.4583462,-117.5945829,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.45804389,-117.59425,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.455924,-117.573583,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.54219,-117.7853,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.541701,-117.785207,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.541933,-117.785614,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.42433,-117.62533,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.424077,-117.625185,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.424336,-117.625568,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.61064,-117.69277,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.61045671,-117.6928559,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.61062648,-117.6929002,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.61064,-117.69268,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.6465,-117.65576,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.57015,-117.65113,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.57276,-117.64557,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.58508,-117.66159,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.58508,-117.66159,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.58495044,-117.6642101,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.58505232,-117.6641433,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.59762,-117.65583,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.46581,-117.71582,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.46581,-117.71582,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.445267,-117.64405,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.4453712,-117.6443362,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.440477,-117.64552,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.52868,-117.77273,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.528414,-117.772684,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.52872,-117.773015,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.43175,-117.63254,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.431305,-117.632725,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.43159,-117.633081,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.41957,-117.62,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.41918611,-117.6202778,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.41964444,-117.6205556,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.44103,-117.6452,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.440499,-117.6454,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.440773,-117.645768,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.44063593,-117.6455844,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.5516063,-117.7096968,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.5304242,-117.7082428,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.575589,-117.7163013,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.5934299,-117.722128,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.608974,-117.6926473,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.5519946,-117.7098157,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.5517377,-117.7197408,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.530304,-117.708134,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.640107,-117.553453,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.58292,-117.52353,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.791019,-117.719343,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.674071,-117.538337,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.40854,-117.60942,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.408146,-117.609982,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.408481,-117.610269,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.63624,-117.6215,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.637627,-117.61788,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.63255,-117.61793,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.64687,-117.60187,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.619126,-117.623301,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.61046,-117.616589,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.61028474,-117.616584,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.61040431,-117.6164589,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.61872,-117.60913,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.6315,-117.59343,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.46195,-117.68252,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.50962,-117.75237,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.43371,-117.62731,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.43361034,-117.6275106,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.43371667,-117.6273349,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.43312,-117.63442,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.432649,-117.634539,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.432917,-117.634913,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.43545,-117.63784,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.435148,-117.637815,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.435444,-117.638156,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.469987,-117.637078,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.481669,-117.724146,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.44495,-117.65016,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.445892,-117.644155,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.44573415,-117.6441682,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.44592215,-117.6441512,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.45764,-117.60074,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.45604,-117.57374,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.48119,-117.7249,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.48119,-117.7249,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.481484,-117.72525,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.48129348,-117.7251575,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.495878,-117.714414,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.505959,-117.707438,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.44861,-117.611667,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.435561,-117.624887,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.5757825,-117.717179,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.46193,-117.68401,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.461394,-117.683999,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.461424,-117.68449,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.46140913,-117.6842446,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.519255,-117.625236,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.49198,-117.6629,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.467555,-117.681955,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.4923,-117.66313,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.48481,-117.65753,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.48367,-117.6842,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.465461,-117.682202,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.48293014,-117.6770806,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.48315134,-117.6769302,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.501988,-117.64812,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.499978,-117.641814,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.50197007,-117.6482964,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.50209979,-117.6481086,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.48728,-117.66825,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.50402,-117.66748,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.495294,-117.661961,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.50208666,-117.6481852,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.543591,-117.659637,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.559753,-117.772006,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.598493,-117.626682,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.564016,-117.651403,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.608422,-117.618596,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.549988,-117.779665,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.490002,-117.665955,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.590288,-117.711855,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.6145,-117.695501,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.584781,-117.664379,,,,,sites vary in sample frequency,
