Source name,Source site,start year,end year,sample frequency,temporal resolution,Region,County,Watershed,Waterbody,Latitude,Longitude,Spatial extent,spatial resolution,Type of measurment,open access,comments
CEDEN,http://ceden.org/,2001,2019,gap,spot,4 (Los Angeles),Ventura,,Ventura River,34.337608,-119.29661,,,field,yes,
CEDEN,http://ceden.org/,2001,2019,gap,spot,4 (Los Angeles),Ventura,,Ventura River,34.352482,-119.30796,,,field,yes,
CEDEN,http://ceden.org/,2001,2019,gap,spot,4 (Los Angeles),Ventura,,Ventura River,34.42514,-119.30257,,,field,yes,
CEDEN,http://ceden.org/,2001,2019,gap,spot,4 (Los Angeles),Ventura,,Ventura River,34.279572,-119.30821,,,field,yes,
CEDEN,http://ceden.org/,2001,2019,gap,spot,4 (Los Angeles),Ventura,,Ventura River,34.38076,-119.30758,,,field,yes,
CEDEN,http://ceden.org/,2001,2019,gap,spot,4 (Los Angeles),Ventura,,Ventura River,34.399441,-119.30806,,,field,yes,
CEDEN,http://ceden.org/,2001,2019,gap,spot,4 (Los Angeles),Ventura,,Ventura River,34.316441,-119.2961,,,field,yes,
CEDEN,http://ceden.org/,2001,2019,gap,spot,4 (Los Angeles),Ventura,,Ventura River,34.30484,-119.3015,,,field,yes,
CEDEN,http://ceden.org/,2001,2019,gap,spot,4 (Los Angeles),Ventura,,Ventura River,34.345139,-119.29925,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,4 (Los Angeles),Ventura,,Ventura River,34.446522,-119.29227,,,field,yes,
CEDEN,http://ceden.org/,2016,2017,continuous,spot,4 (Los Angeles),Ventura,,West Tributary Somis Drain,34.222748,-119.01617,,,field,yes,
CEDEN,http://ceden.org/,2008,2012,gap,spot,8 (Santa Ana),Los Angeles,,Coyote Creek-San Gabriel River,33.80415,-118.08259,,,field,yes,huc 12 #: 180701060506
CEDEN,http://ceden.org/,2011,2013,gap,spot,8 (Santa Ana),Los Angeles,,Brea Creek-Coyote Creek,33.871815,-118.0196,,,field,yes,huc 12 #: 180701060503
CEDEN,http://ceden.org/,2013,,,spot,8 (Santa Ana),Orange,,Big Canyon Golf Course,33.622452,-117.87155,,,field,yes,
CEDEN,http://ceden.org/,2006,,,spot,8 (Santa Ana),Orange,,Carbon Canyon,33.919151,-117.81995,,,field,yes,
CEDEN,http://ceden.org/,2009,,,spot,8 (Santa Ana),Orange,,Carbon Creek,33.859539,-117.88023,,,field,yes,
CEDEN,http://ceden.org/,2009,,,spot,8 (Santa Ana),Orange,,Carbon Creek,33.857559,-117.88785,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,8 (Santa Ana),Orange,,Carbon Creek,33.854229,-117.90065,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,8 (Santa Ana),Orange,,Fremont Canyon Creek,33.792622,-117.71671,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,8 (Santa Ana),Orange,,IRWD San Joaquin Pond 5,33.662865,-117.84772,,,field,yes,
CEDEN,http://ceden.org/,2009,,,spot,8 (Santa Ana),Orange,,Los Trancos Creek,33.58139,-117.83457,,,field,yes,
CEDEN,http://ceden.org/,2019,,,spot,8 (Santa Ana),Orange,,Peter's Canyon Wash,33.69109,-117.82353,,,field,yes,
CEDEN,http://ceden.org/,2018,,,spot,8 (Santa Ana),Orange,,San Diego Creek,33.638203,-117.85773,,,field,yes,
CEDEN,http://ceden.org/,2018,,,spot,8 (Santa Ana),Orange,,San Diego Creek,33.639256,-117.85853,,,field,yes,
CEDEN,http://ceden.org/,2018,2019,continuous,spot,8 (Santa Ana),Orange,,San Diego Creek,33.639214,-117.85856,,,field,yes,
CEDEN,http://ceden.org/,2014,,,spot,8 (Santa Ana),Orange,,San Diego Creek,33.676231,-117.78944,,,field,yes,
CEDEN,http://ceden.org/,2018,,,spot,8 (Santa Ana),Orange,,San Diego Creek,33.639256,-117.85853,,,field,yes,
CEDEN,http://ceden.org/,2009,2014,gap,spot,8 (Santa Ana),Orange,,San Diego Creek,33.680771,-117.8069,,,field,yes,
CEDEN,http://ceden.org/,2016,2019,gap,spot,8 (Santa Ana),Orange,,Upper San Diego Creek,33.654083,-117.75784,,,field,yes,huc 12 #: 180702040102
CEDEN,http://ceden.org/,2006,,,spot,8 (Santa Ana),Orange,,Santa Ana River,33.85075,-117.78353,,,field,yes,
CEDEN,http://ceden.org/,2009,,,spot,8 (Santa Ana),Orange,,Santa Ana-Delhi Channel,33.689499,-117.88258,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,8 (Santa Ana),Orange,,Santiago Creek,33.748192,-117.67538,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,8 (Santa Ana),Orange,,Santiago Creek,33.767738,-117.67941,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,8 (Santa Ana),Orange,,Santiago Creek,33.773861,-117.68858,,,field,yes,
CEDEN,http://ceden.org/,2011,2013,gap,spot,8 (Santa Ana),Orange,,Lower San Diego Creek,33.659149,-117.88129,,,field,yes,huc 12 #: 180702040103
CEDEN,http://ceden.org/,2010,,,spot,8 (Santa Ana),Riverside,,Bautista Creek,33.645988,-116.8134,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,8 (Santa Ana),Riverside,,Cucamonga Creek,33.968609,-117.60105,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,8 (Santa Ana),Riverside,,Dry Creek,33.70945,-116.77714,,,field,yes,
CEDEN,http://ceden.org/,2009,,,spot,8 (Santa Ana),Riverside,,Fuller Mill Creek,33.808418,-116.74103,,,field,yes,
CEDEN,http://ceden.org/,2006,,,spot,8 (Santa Ana),Riverside,,Herkey Creek,33.674171,-116.67801,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,8 (Santa Ana),Riverside,,Herkey Creek,33.693211,-116.67953,,,field,yes,
CEDEN,http://ceden.org/,2006,,,spot,8 (Santa Ana),Riverside,,Indian Creek,33.784321,-116.83797,,,field,yes,
CEDEN,http://ceden.org/,2007,,,spot,8 (Santa Ana),Riverside,,Indian Creek,33.803299,-116.78059,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,8 (Santa Ana),Riverside,,Indian Creek,33.810719,-116.77369,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,8 (Santa Ana),Riverside,,Indian Creek,33.809681,-116.81235,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,8 (Santa Ana),Riverside,,North Fork San Jacinto River,33.79427,-116.74714,,,field,yes,
CEDEN,http://ceden.org/,2007,,,spot,8 (Santa Ana),Riverside,,North Fork San Jacinto River,33.79427,-116.74714,,,field,yes,
CEDEN,http://ceden.org/,2007,,,spot,8 (Santa Ana),Riverside,,North Fork San Jacinto River,33.793941,-116.74774,,,field,yes,
CEDEN,http://ceden.org/,2007,,,spot,8 (Santa Ana),Riverside,,North Fork San Jacinto River,33.802101,-116.73215,,,field,yes,
CEDEN,http://ceden.org/,2006,,,spot,8 (Santa Ana),Riverside,,Perris Valley Storm Drain,33.829109,-117.20907,,,field,yes,
CEDEN,http://ceden.org/,2012,2019,continuous,spot,8 (Santa Ana),Riverside,,San Jacinto River,33.734699,-117.006,,,field,yes,
CEDEN,http://ceden.org/,2012,2019,continuous,spot,8 (Santa Ana),Riverside,,San Jacinto River,33.8046,-117.209,,,field,yes,
CEDEN,http://ceden.org/,2012,2018,continuous,spot,8 (Santa Ana),Riverside,,San Jacinto River,33.801102,-117.205,,,field,yes,
CEDEN,http://ceden.org/,2012,2019,continuous,spot,8 (Santa Ana),Riverside,,San Jacinto River,33.917599,-117.243,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,8 (Santa Ana),Riverside,,San Jacinto River,33.666382,-117.27518,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,8 (Santa Ana),Riverside,,San Jacinto River,33.662701,-117.29,,,field,yes,
CEDEN,http://ceden.org/,2006,,,spot,8 (Santa Ana),Riverside,,San Jacinto River,33.731419,-116.81069,,,field,yes,
CEDEN,http://ceden.org/,2014,,,spot,8 (Santa Ana),Riverside,,San Jacinto River,33.73904,-116.83089,,,field,yes,
CEDEN,http://ceden.org/,2009,2016,gap,spot,8 (Santa Ana),Riverside,,San Timoteo Wash,33.974686,-117.09274,,,field,yes,
CEDEN,http://ceden.org/,2006,,,spot,8 (Santa Ana),Riverside,,San Timoteo Wash,33.995911,-117.15384,,,field,yes,
CEDEN,http://ceden.org/,2007,,,spot,8 (Santa Ana),Riverside,,San Timoteo Wash,34.00103,-117.1634,,,field,yes,
CEDEN,http://ceden.org/,2010,2016,gap,spot,8 (Santa Ana),Riverside,,San Timoteo Wash,33.971554,-117.08222,,,field,yes,
CEDEN,http://ceden.org/,2002,2019,gap,spot,8 (Santa Ana),Riverside,,Santa Ana River,33.918892,-117.60776,,,field,yes,
CEDEN,http://ceden.org/,2002,2019,gap,spot,8 (Santa Ana),Riverside,,Santa Ana River,33.965698,-117.416,,,field,yes,
CEDEN,http://ceden.org/,2002,2019,gap,spot,8 (Santa Ana),Riverside,,Santa Ana River,33.8853,-117.569,,,field,yes,
CEDEN,http://ceden.org/,2002,2019,gap,spot,8 (Santa Ana),Riverside,,Santa Ana River,33.907501,-117.583,,,field,yes,
CEDEN,http://ceden.org/,2002,2019,gap,spot,8 (Santa Ana),Riverside,,Santa Ana River,34.018101,-117.369,,,field,yes,
CEDEN,http://ceden.org/,2002,2019,gap,spot,8 (Santa Ana),Riverside,,Santa Ana River,33.889198,-117.562,,,field,yes,
CEDEN,http://ceden.org/,2002,2019,gap,spot,8 (Santa Ana),Riverside,,Santa Ana River,33.7644,-117.467,,,field,yes,
CEDEN,http://ceden.org/,2002,2019,gap,spot,8 (Santa Ana),Riverside,,Santa Ana River,33.997299,-117.373,,,field,yes,
CEDEN,http://ceden.org/,2002,2019,gap,spot,8 (Santa Ana),Riverside,,Santa Ana River,34.018101,-117.369,,,field,yes,
CEDEN,http://ceden.org/,2002,2019,gap,spot,8 (Santa Ana),Riverside,,Santa Ana River,33.889198,-117.562,,,field,yes,
CEDEN,http://ceden.org/,2002,2019,gap,spot,8 (Santa Ana),Riverside,,Santa Ana River,33.965382,-117.47872,,,field,yes,
CEDEN,http://ceden.org/,2002,2019,gap,spot,8 (Santa Ana),Riverside,,Santa Ana River,33.96365,-117.4775,,,field,yes,
CEDEN,http://ceden.org/,2002,2019,gap,spot,8 (Santa Ana),Riverside,,Santa Ana River,33.967152,-117.48984,,,field,yes,
CEDEN,http://ceden.org/,2002,2019,gap,spot,8 (Santa Ana),Riverside,,Santa Ana River,33.970879,-117.51076,,,field,yes,
CEDEN,http://ceden.org/,2002,2019,gap,spot,8 (Santa Ana),Riverside,,Santa Ana River,33.962925,-117.47379,,,field,yes,
CEDEN,http://ceden.org/,2002,,,spot,8 (Santa Ana),Riverside,,Santa Ana River Tribute,33.961651,-117.50039,,,field,yes,
CEDEN,http://ceden.org/,2007,2014,gap,spot,8 (Santa Ana),Riverside,,South Fork San Jacinto River,33.722061,-116.80423,,,field,yes,
CEDEN,http://ceden.org/,2009,,,spot,8 (Santa Ana),Riverside,,Stone Creek,33.777821,-116.72637,,,field,yes,
CEDEN,http://ceden.org/,2006,,,spot,8 (Santa Ana),Riverside,,Stone Creek,33.771511,-116.76762,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,8 (Santa Ana),Riverside,,Stone Creek,33.774078,-116.74243,,,field,yes,
CEDEN,http://ceden.org/,2009,,,spot,8 (Santa Ana),Riverside,,Strawberry Creek,33.720329,-116.76079,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,8 (Santa Ana),Riverside,,Strawberry Creek,33.745899,-116.70739,,,field,yes,
CEDEN,http://ceden.org/,2009,,,spot,8 (Santa Ana),Riverside,,Strawberry Creek,33.738251,-116.72533,,,field,yes,
CEDEN,http://ceden.org/,2009,,,spot,8 (Santa Ana),Riverside,,Strawberry Creek,33.7519,-116.705,,,field,yes,
CEDEN,http://ceden.org/,2006,,,spot,8 (Santa Ana),Riverside,,Strawberry Creek,33.731892,-116.74231,,,field,yes,
CEDEN,http://ceden.org/,2009,,,spot,8 (Santa Ana),Riverside,,Temescal Wash,33.83284,-117.50814,,,field,yes,
CEDEN,http://ceden.org/,2009,,,spot,8 (Santa Ana),Riverside,,Temescal Wash,33.76965,-117.46747,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,8 (Santa Ana),Riverside,,Temescal Wash,33.73048,-117.41242,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,8 (Santa Ana),Riverside,,Temescal Wash,33.83012,-117.50925,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,8 (Santa Ana),Riverside,,Temescal Wash,33.74514,-117.42842,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,8 (Santa Ana),Riverside,,Temescal Wash,33.787029,-117.48843,,,field,yes,
CEDEN,http://ceden.org/,2002,2015,continuous,spot,9 (San Diego),San Diego,,Agua Hedionda Creek,33.149475,-117.29693,,,field,yes,
CEDEN,http://ceden.org/,2019,,,spot,9 (San Diego),San Diego,,Boulder Creek,32.966721,-116.65378,,,field,yes,
CEDEN,http://ceden.org/,2002,,,spot,9 (San Diego),San Diego,,Buena Creek,33.172249,-117.20887,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,9 (San Diego),San Diego,,Buena Vista Creek,33.180901,-117.327,,,field,yes,
CEDEN,http://ceden.org/,2005,2009,gap,spot,9 (San Diego),San Diego,,Chicarita Creek,32.962078,-117.09339,,,field,yes,
CEDEN,http://ceden.org/,1995,2021,gap,spot,9 (San Diego),San Diego,,Chollas Creek,32.704914,-117.12115,,,field,yes,
CEDEN,http://ceden.org/,1995,2021,gap,spot,9 (San Diego),San Diego,,Chollas Creek,32.741428,-117.08348,,,field,yes,
CEDEN,http://ceden.org/,1995,2021,gap,spot,9 (San Diego),San Diego,,Chollas Creek,32.704914,-117.12115,,,field,yes,
CEDEN,http://ceden.org/,2014,,,spot,9 (San Diego),San Diego,,Chollas Creek,32.711399,-117.12,,,field,yes,
CEDEN,http://ceden.org/,2014,,,spot,9 (San Diego),San Diego,,Chollas Creek,32.715698,-117.118,,,field,yes,
CEDEN,http://ceden.org/,2005,,,spot,9 (San Diego),San Diego,,Chollas Creek,32.727299,-117.06977,,,field,yes,
CEDEN,http://ceden.org/,2014,,,spot,9 (San Diego),San Diego,,Chollas Creek,32.735699,-117.1132,,,field,yes,
CEDEN,http://ceden.org/,2003,,,spot,9 (San Diego),San Diego,,Cloverdale Creek,33.090912,-117.01968,,,field,yes,
CEDEN,http://ceden.org/,2002,2019,gap,spot,9 (San Diego),San Diego,,Cottonwood Creek,33.047451,-117.28576,,,field,yes,
CEDEN,http://ceden.org/,2002,,,spot,9 (San Diego),San Diego,,Cottonwood Creek,33.048519,-117.29513,,,field,yes,
CEDEN,http://ceden.org/,2001,2016,gap,spot,9 (San Diego),San Diego,,De Luz Creek,33.454868,-117.3017,,,field,yes,
CEDEN,http://ceden.org/,2001,2008,gap,spot,9 (San Diego),San Diego,,De Luz Creek,33.460007,-117.29076,,,field,yes,
CEDEN,http://ceden.org/,2003,,,spot,9 (San Diego),Riverside,,De Luz Creek,33.45784,-117.29503,,,field,yes,
CEDEN,http://ceden.org/,2005,2011,gap,spot,9 (San Diego),San Diego,,Devils Canyon Creek,33.471081,-117.46461,,,field,yes,
CEDEN,http://ceden.org/,2011,,,spot,9 (San Diego),San Diego,,Devils Canyon Creek,33.473038,-117.4659,,,field,yes,
CEDEN,http://ceden.org/,2002,2008,gap,spot,9 (San Diego),San Diego,,Encinitas Creek,33.068279,-117.26261,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,9 (San Diego),San Diego,,Encinitas Creek,33.067558,-117.26276,,,field,yes,
CEDEN,http://ceden.org/,2002,2015,continuous,spot,9 (San Diego),San Diego,,Escondido Creek,33.048267,-117.22672,,,field,yes,
CEDEN,http://ceden.org/,2005,2015,continuous,spot,9 (San Diego),San Diego,,Escondido Creek,33.07156,-117.16444,,,field,yes,
CEDEN,http://ceden.org/,2015,2021,gap,spot,9 (San Diego),San Diego,,Kitchen Creek,32.76012,-116.45123,,,field,yes,
CEDEN,http://ceden.org/,2004,2008,gap,spot,9 (San Diego),San Diego,,Gird Creek,33.335491,-117.18845,,,field,yes,
CEDEN,http://ceden.org/,2004,2008,gap,spot,9 (San Diego),San Diego,,Gird Creek,33.36132,-117.20435,,,field,yes,
CEDEN,http://ceden.org/,2003,2009,gap,spot,9 (San Diego),San Diego,,Green Valley Creek,33.04335,-117.07563,,,field,yes,
CEDEN,http://ceden.org/,2005,2006,continuous,spot,9 (San Diego),San Diego,,La Posta Creek,32.69997,-116.47959,,,field,yes,
CEDEN,http://ceden.org/,2005,2008,gap,spot,9 (San Diego),San Diego,,Lawson Valley Creek,32.754089,-116.77885,,,field,yes,
CEDEN,http://ceden.org/,2007,2015,continuous,spot,9 (San Diego),San Diego,,Loma Alta Creek,33.188301,-117.362,,,field,yes,
CEDEN,http://ceden.org/,2002,2014,gap,spot,9 (San Diego),San Diego,,Los Penasquitos Creek,32.904438,-117.22283,,,field,yes,
CEDEN,http://ceden.org/,2002,2014,gap,spot,9 (San Diego),San Diego,,Los Penasquitos Creek,32.9464,-117.205,,,field,yes,
CEDEN,http://ceden.org/,2002,2014,gap,spot,9 (San Diego),San Diego,,Los Penasquitos Creek,32.9426,-117.084,,,field,yes,
CEDEN,http://ceden.org/,2002,2014,gap,spot,9 (San Diego),San Diego,,Los Penasquitos Creek,32.9072,-117.23055,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,9 (San Diego),San Diego,,Lower Otay Reservoir,32.61935,-116.91625,,,field,yes,
CEDEN,http://ceden.org/,2012,2014,continuous,spot,9 (San Diego),Riverside,,Murrieta Creek,33.5145,-117.162,,,field,yes,
CEDEN,http://ceden.org/,2012,2014,continuous,spot,9 (San Diego),Riverside,,Murrieta Creek,33.514599,-117.162,,,field,yes,
CEDEN,http://ceden.org/,2012,2014,continuous,spot,9 (San Diego),Riverside,,Murrieta Creek,33.519001,-117.094,,,field,yes,
CEDEN,http://ceden.org/,2012,2014,continuous,spot,9 (San Diego),Riverside,,Murrieta Creek,33.5462,-117.214,,,field,yes,
CEDEN,http://ceden.org/,2012,2014,continuous,spot,9 (San Diego),Riverside,,Murrieta Creek,33.546799,-117.214,,,field,yes,
CEDEN,http://ceden.org/,2012,2014,continuous,spot,9 (San Diego),Riverside,,Murrieta Creek,33.547298,-117.172,,,field,yes,
CEDEN,http://ceden.org/,2012,2014,continuous,spot,9 (San Diego),Riverside,,Murrieta Creek,33.547401,-117.172,,,field,yes,
CEDEN,http://ceden.org/,2012,2014,continuous,spot,9 (San Diego),Riverside,,Murrieta Creek,33.547501,-117.172,,,field,yes,
CEDEN,http://ceden.org/,2012,2014,continuous,spot,9 (San Diego),Riverside,,Murrieta Creek,33.5681,-117.11,,,field,yes,
CEDEN,http://ceden.org/,2012,2014,continuous,spot,9 (San Diego),Riverside,,Murrieta Creek,33.569199,-117.112,,,field,yes,
CEDEN,http://ceden.org/,2012,2014,continuous,spot,9 (San Diego),Riverside,,Murrieta Creek,33.605099,-117.113,,,field,yes,
CEDEN,http://ceden.org/,2012,2014,continuous,spot,9 (San Diego),Riverside,,Murrieta Creek,33.609001,-117.29,,,field,yes,
CEDEN,http://ceden.org/,2009,2014,continuous,spot,9 (San Diego),San Diego,,Otay River,32.590401,-117.073,,,field,yes,
CEDEN,http://ceden.org/,2005,2006,continuous,spot,9 (San Diego),San Diego,,Paradise Creek,32.66943,-117.10279,,,field,yes,
CEDEN,http://ceden.org/,2011,2021,gap,spot,9 (San Diego),San Diego,,Pine Valley Creek,32.83572,-116.54322,,,field,yes,
CEDEN,http://ceden.org/,2013,2017,gap,spot,9 (San Diego),San Diego,,Rainbow Creek,33.411999,-117.1609,,,field,yes,
CEDEN,http://ceden.org/,,,,spot,9 (San Diego),San Diego,,Rainbow Creek,33.40773,-117.20246,,,field,yes,
CEDEN,http://ceden.org/,2009,2014,gap,spot,9 (San Diego),San Diego,,Rose Creek,32.816799,-117.223,,,field,yes,
CEDEN,http://ceden.org/,2017,,,spot,9 (San Diego),San Diego,,Sandia Creek,33.42271,-117.24916,,,field,yes,
CEDEN,http://ceden.org/,2002,2019,continuous,spot,9 (San Diego),San Diego,,San Diego River,32.765244,-117.16863,,,field,yes,
CEDEN,http://ceden.org/,2002,2019,continuous,spot,9 (San Diego),San Diego,,San Diego River,32.7836,-117.104,,,field,yes,
CEDEN,http://ceden.org/,2002,2019,continuous,spot,9 (San Diego),San Diego,,San Diego River,32.839199,-117.024,,,field,yes,
CEDEN,http://ceden.org/,2002,2019,continuous,spot,9 (San Diego),San Diego,,San Diego River,32.856499,-116.947,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,9 (San Diego),San Diego,,San Diego River Ponds P11BA,32.846939,-117.00444,,,field,yes,
CEDEN,http://ceden.org/,2003,2021,continuous,spot,9 (San Diego),San Diego,,San Dieguito River,32.999081,-117.2056,,,field,yes,
CEDEN,http://ceden.org/,2003,2021,continuous,spot,9 (San Diego),San Diego,,San Dieguito River,33.043499,-117.076,,,field,yes,
CEDEN,http://ceden.org/,2003,2021,continuous,spot,9 (San Diego),San Diego,,San Dieguito River,33.0625,-117.031,,,field,yes,
CEDEN,http://ceden.org/,2002,2017,continuous,spot,9 (San Diego),San Diego,,San Luis Rey,33.288101,-117.223,,,field,yes,
CEDEN,http://ceden.org/,2017,,,spot,9 (San Diego),San Diego,,San Luis Rey,33.22065,-117.35825,,,field,yes,
CEDEN,http://ceden.org/,2010,2013,gap,spot,9 (San Diego),San Diego,,San Luis Rey,33.254902,-117.295,,,field,yes,
CEDEN,http://ceden.org/,2010,2019,gap,spot,9 (San Diego),San Diego,,San Marcos Creek,33.131699,-117.187,,,field,yes,
CEDEN,http://ceden.org/,,,,spot,9 (San Diego),San Diego,,San Marcos Creek,33.130501,-117.2,,,field,yes,
CEDEN,http://ceden.org/,2010,2021,gap,spot,9 (San Diego),Riverside,,San Mateo Creek,33.555241,-117.3978,,,field,yes,
CEDEN,http://ceden.org/,,,,spot,9 (San Diego),Riverside,,San Mateo Creek,33.553349,-117.3958,,,field,yes,
CEDEN,http://ceden.org/,2008,2019,continuous,spot,9 (San Diego),San Diego,,Santa Margarita River,33.398144,-117.26273,,,field,yes,
CEDEN,http://ceden.org/,2017,,,spot,9 (San Diego),San Diego,,Santa Margarita River,33.417091,-117.21176,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,9 (San Diego),San Diego,,Santa Margarita River,33.34095,-117.33194,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,9 (San Diego),San Diego,,Santee LRP Lake #7,32.865204,-117.00829,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,9 (San Diego),Orange,,Spring Canyon Creek,33.618542,-117.50955,,,field,yes,
CEDEN,http://ceden.org/,2012,2014,continuous,spot,9 (San Diego),Riverside,,Temecula Creek,33.482899,-117.077,,,field,yes,
CEDEN,http://ceden.org/,2007,2008,continuous,spot,9 (San Diego),San Diego,,Stone Creek,33.43063,-117.18909,,,field,yes,
CEDEN,http://ceden.org/,2002,2021,continuous,spot,9 (San Diego),San Diego,,Sweetwater River,32.69223,-117.11254,,,field,yes,
CEDEN,http://ceden.org/,2002,2021,continuous,spot,9 (San Diego),San Diego,,Sweetwater River,32.692371,-117.11019,,,field,yes,
CEDEN,http://ceden.org/,2002,2021,continuous,spot,9 (San Diego),San Diego,,Sweetwater River,32.68964,-117.03277,,,field,yes,
CEDEN,http://ceden.org/,2002,2021,continuous,spot,9 (San Diego),San Diego,,Sweetwater River,32.650471,-117.06345,,,field,yes,
CEDEN,http://ceden.org/,2002,2021,continuous,spot,9 (San Diego),San Diego,,Sweetwater River,32.7328,-116.94,,,field,yes,
CEDEN,http://ceden.org/,2002,2021,continuous,spot,9 (San Diego),San Diego,,Sweetwater River,32.733696,-116.94027,,,field,yes,
CEDEN,http://ceden.org/,2005,2011,gap,spot,9 (San Diego),San Diego,,Tecate Creek,32.565392,-116.7585,,,field,yes,
CEDEN,http://ceden.org/,2005,2011,gap,spot,9 (San Diego),San Diego,,Tecate Creek,32.568161,-116.77575,,,field,yes,
CEDEN,http://ceden.org/,1995,2021,continuous,spot,9 (San Diego),San Diego,,Tecolote Creek,32.772938,-117.20308,,,field,yes,
CEDEN,http://ceden.org/,,,,spot,9 (San Diego),San Diego,,Tecolote Creek,32.775719,-117.19683,,,field,yes,
CEDEN,http://ceden.org/,2009,2014,continuous,spot,9 (San Diego),San Diego,,Tecolote Creek,32.798,-117.19,,,field,yes,
CEDEN,http://ceden.org/,2002,2021,continuous,spot,9 (San Diego),San Diego,,Tijuana River,32.576649,-117.11309,,,field,yes,
CEDEN,http://ceden.org/,2002,2021,continuous,spot,9 (San Diego),San Diego,,Tijuana River,32.551311,-117.08406,,,field,yes,
CEDEN,http://ceden.org/,2002,2021,continuous,spot,9 (San Diego),San Diego,,Tijuana River,32.609402,-116.474,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,9 (San Diego),San Diego,,Tumble Creek,33.378002,-117.21757,,,field,yes,
CEDEN,http://ceden.org/,2006,,,spot,7 (Colorado River Basin),Imperial,,Ash Lateral Drain,32.75167,-115.421,,,field,yes,
CEDEN,http://ceden.org/,2012,2022,gap,spot,7 (Colorado River Basin),Imperial,,Barbara Worth Drain,32.79278,-115.412,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,7 (Colorado River Basin),Imperial,,C Drain,33.11818,-115.544,,,field,yes,
CEDEN,http://ceden.org/,2011,2022,gap,spot,7 (Colorado River Basin),Imperial,,Central Drain,32.83083,-115.447,,,field,yes,
CEDEN,http://ceden.org/,2002,2022,gap,spot,7 (Colorado River Basin),Imperial,,Colorado River,32.88482,-114.468,,,field,yes,
CEDEN,http://ceden.org/,2002,2018,gap,spot,7 (Colorado River Basin),Imperial,,Fig Drain,32.76118,-115.701,,,field,yes,
CEDEN,http://ceden.org/,2006,2022,gap,spot,7 (Colorado River Basin),Imperial,,Fig Drain,32.74306,-115.698,,,field,yes,
CEDEN,http://ceden.org/,2007,,,spot,7 (Colorado River Basin),Imperial,,Holtville Drain,32.79972,-115.31,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,7 (Colorado River Basin),Imperial,,Holtville Drain,32.93107,-115.456,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,7 (Colorado River Basin),Imperial,,I Drain,33.16223,-115.563,,,field,yes,
CEDEN,http://ceden.org/,2002,,,spot,7 (Colorado River Basin),Imperial,,Lavender Canal,32.94116,-115.523,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,7 (Colorado River Basin),Imperial,,Magnolia Drain,33.0011,-115.466,,,field,yes,
CEDEN,http://ceden.org/,2002,,,spot,7 (Colorado River Basin),Imperial,,McCall Drain,32.84996,-115.492,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,7 (Colorado River Basin),Imperial,,Munyon Drain,33.03713,-115.478,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,7 (Colorado River Basin),Imperial,,N Drain,33.19842,-115.559,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,7 (Colorado River Basin),Imperial,,Nettle Drain,33.08927,-115.515,,,field,yes,
CEDEN,http://ceden.org/,2002,2022,gap,spot,7 (Colorado River Basin),Imperial,,New River,32.66583,-115.502,,,field,yes,
CEDEN,http://ceden.org/,2002,2018,gap,spot,7 (Colorado River Basin),Imperial,,New River,32.87733,-115.65,,,field,yes,
CEDEN,http://ceden.org/,2002,2016,gap,spot,7 (Colorado River Basin),Imperial,,Niland 4 Drain,33.30712,-115.606,,,field,yes,
