Source name,Source site,start year,end year,sample frequency,temporal resolution,Region,County,Watershed,Waterbody,Latitude,Longitude,Spatial extent,spatial resolution,Type of measurment,open access,comments,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567755,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567757,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567759,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567761,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567763,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567765,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567767,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567769,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567771,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567773,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567775,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567777,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567779,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567781,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567783,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567785,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567787,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567789,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567791,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567793,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567795,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567797,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567799,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567801,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567803,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567805,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567807,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567809,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567811,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567813,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567815,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567817,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567819,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567821,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567823,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567825,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567827,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567829,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567831,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567833,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567835,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567837,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567839,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567841,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567843,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567845,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567847,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567849,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567851,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567853,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567855,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567857,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567859,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567861,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567863,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567865,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567867,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567869,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567871,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567873,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567875,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567877,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567879,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567881,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567883,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567885,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567887,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567889,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567891,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567893,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567895,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567897,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567899,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567901,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567903,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567905,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567907,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567909,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567911,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567913,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567915,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567917,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567919,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567921,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567923,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567925,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567927,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567929,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567931,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567933,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567935,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567937,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567939,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567941,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567943,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567945,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567947,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567949,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567951,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567953,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567955,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567957,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567959,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567961,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567963,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567965,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567967,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567969,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567971,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567973,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567975,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567977,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567979,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567981,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567983,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567985,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567987,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567989,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567991,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567993,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567995,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567997,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17567999,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568001,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568003,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568005,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568007,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568009,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568011,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568013,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568015,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568017,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568019,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568021,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568023,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568025,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568027,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568029,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568031,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568033,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568035,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568037,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568039,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568041,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568043,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568045,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568047,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568049,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568051,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568053,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568055,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568057,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568059,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568061,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568063,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568065,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568067,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568069,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568071,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568073,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568075,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568077,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568079,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568081,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568083,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568085,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568087,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568089,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568091,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568093,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568095,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568097,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568099,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568101,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568103,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568105,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568107,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568109,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568111,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568113,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568115,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568117,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568119,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568121,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568123,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568125,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568127,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568129,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568131,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568133,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568135,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568137,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568139,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568141,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568143,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568145,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568147,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568149,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568151,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568153,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568155,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568157,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568159,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568161,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568163,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568165,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568167,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568169,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568171,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568173,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568175,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568177,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568179,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568181,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568183,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568185,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568187,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568189,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568191,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568193,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568195,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568197,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568199,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568201,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568203,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568205,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568207,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568209,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568211,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568213,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568215,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568217,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568219,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568221,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568223,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568225,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568227,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568229,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568231,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568233,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568235,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568237,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568239,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568241,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568243,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568245,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568247,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568249,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568251,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568253,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568255,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568257,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568259,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568261,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568263,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568265,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568267,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568269,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568271,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568273,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568539,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568541,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568543,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568545,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568547,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568549,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568551,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568553,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568555,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568557,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568559,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568561,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568565,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568571,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568573,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568575,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568577,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568579,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568583,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568589,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568977,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568979,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568981,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17568983,
